Top_N,Precision,Recall,F1_Score
1,1.0,0.008620689655172414,0.017094017094017096
2,1.0,0.017241379310344827,0.03389830508474576
3,1.0,0.02586206896551724,0.050420168067226885
4,0.75,0.02586206896551724,0.05
5,0.8,0.034482758620689655,0.06611570247933884
6,0.6666666666666666,0.034482758620689655,0.06557377049180328
7,0.7142857142857143,0.04310344827586207,0.0813008130081301
8,0.625,0.04310344827586207,0.08064516129032258
9,0.6666666666666666,0.05172413793103448,0.096
10,0.6,0.05172413793103448,0.09523809523809525
11,0.5454545454545454,0.05172413793103448,0.09448818897637795
12,0.5,0.05172413793103448,0.09375
13,0.46153846153846156,0.05172413793103448,0.09302325581395349
14,0.5,0.0603448275862069,0.10769230769230771
15,0.4666666666666667,0.0603448275862069,0.10687022900763361
16,0.4375,0.0603448275862069,0.10606060606060606
17,0.4117647058823529,0.0603448275862069,0.10526315789473684
18,0.3888888888888889,0.0603448275862069,0.1044776119402985
19,0.3684210526315789,0.0603448275862069,0.1037037037037037
20,0.4,0.06896551724137931,0.1176470588235294
21,0.38095238095238093,0.06896551724137931,0.11678832116788321
22,0.4090909090909091,0.07758620689655173,0.13043478260869568
23,0.391304347826087,0.07758620689655173,0.12949640287769784
24,0.375,0.07758620689655173,0.1285714285714286
25,0.36,0.07758620689655173,0.12765957446808512
26,0.34615384615384615,0.07758620689655173,0.1267605633802817
27,0.3333333333333333,0.07758620689655173,0.1258741258741259
28,0.32142857142857145,0.07758620689655173,0.12500000000000003
29,0.3103448275862069,0.07758620689655173,0.12413793103448277
30,0.3,0.07758620689655173,0.12328767123287673
31,0.3225806451612903,0.08620689655172414,0.1360544217687075
32,0.3125,0.08620689655172414,0.13513513513513514
33,0.30303030303030304,0.08620689655172414,0.1342281879194631
34,0.29411764705882354,0.08620689655172414,0.13333333333333333
35,0.2857142857142857,0.08620689655172414,0.13245033112582782
36,0.3055555555555556,0.09482758620689655,0.14473684210526314
37,0.2972972972972973,0.09482758620689655,0.14379084967320263
38,0.2894736842105263,0.09482758620689655,0.14285714285714285
39,0.28205128205128205,0.09482758620689655,0.14193548387096772
40,0.3,0.10344827586206896,0.15384615384615385
41,0.3170731707317073,0.11206896551724138,0.1656050955414013
42,0.30952380952380953,0.11206896551724138,0.16455696202531644
43,0.3023255813953488,0.11206896551724138,0.16352201257861634
44,0.29545454545454547,0.11206896551724138,0.16249999999999998
45,0.28888888888888886,0.11206896551724138,0.16149068322981366
46,0.2826086956521739,0.11206896551724138,0.16049382716049382
47,0.2765957446808511,0.11206896551724138,0.15950920245398773
48,0.2708333333333333,0.11206896551724138,0.15853658536585366
49,0.2653061224489796,0.11206896551724138,0.1575757575757576
50,0.28,0.1206896551724138,0.1686746987951807
51,0.27450980392156865,0.1206896551724138,0.16766467065868265
52,0.2692307692307692,0.1206896551724138,0.16666666666666666
53,0.2641509433962264,0.1206896551724138,0.16568047337278105
54,0.25925925925925924,0.1206896551724138,0.16470588235294117
55,0.2545454545454545,0.1206896551724138,0.16374269005847952
56,0.25,0.1206896551724138,0.16279069767441862
57,0.2631578947368421,0.12931034482758622,0.17341040462427743
58,0.25862068965517243,0.12931034482758622,0.1724137931034483
59,0.2542372881355932,0.12931034482758622,0.17142857142857143
60,0.25,0.12931034482758622,0.17045454545454547
61,0.2459016393442623,0.12931034482758622,0.1694915254237288
62,0.24193548387096775,0.12931034482758622,0.16853932584269665
63,0.23809523809523808,0.12931034482758622,0.16759776536312848
64,0.234375,0.12931034482758622,0.16666666666666669
65,0.23076923076923078,0.12931034482758622,0.16574585635359115
66,0.22727272727272727,0.12931034482758622,0.16483516483516483
67,0.22388059701492538,0.12931034482758622,0.1639344262295082
68,0.22058823529411764,0.12931034482758622,0.16304347826086957
69,0.21739130434782608,0.12931034482758622,0.16216216216216217
70,0.21428571428571427,0.12931034482758622,0.16129032258064516
71,0.2112676056338028,0.12931034482758622,0.160427807486631
72,0.20833333333333334,0.12931034482758622,0.1595744680851064
73,0.2054794520547945,0.12931034482758622,0.15873015873015872
74,0.20270270270270271,0.12931034482758622,0.15789473684210525
75,0.21333333333333335,0.13793103448275862,0.16753926701570682
76,0.21052631578947367,0.13793103448275862,0.16666666666666666
77,0.2077922077922078,0.13793103448275862,0.16580310880829016
78,0.20512820512820512,0.13793103448275862,0.16494845360824742
79,0.20253164556962025,0.13793103448275862,0.16410256410256407
80,0.2,0.13793103448275862,0.16326530612244897
81,0.19753086419753085,0.13793103448275862,0.16243654822335024
82,0.1951219512195122,0.13793103448275862,0.16161616161616163
83,0.1927710843373494,0.13793103448275862,0.16080402010050251
84,0.19047619047619047,0.13793103448275862,0.16
85,0.18823529411764706,0.13793103448275862,0.15920398009950248
86,0.18604651162790697,0.13793103448275862,0.15841584158415842
87,0.1839080459770115,0.13793103448275862,0.15763546798029557
88,0.18181818181818182,0.13793103448275862,0.1568627450980392
89,0.1797752808988764,0.13793103448275862,0.15609756097560976
90,0.17777777777777778,0.13793103448275862,0.15533980582524273
91,0.17582417582417584,0.13793103448275862,0.15458937198067635
92,0.17391304347826086,0.13793103448275862,0.15384615384615385
93,0.17204301075268819,0.13793103448275862,0.15311004784688997
94,0.1702127659574468,0.13793103448275862,0.1523809523809524
95,0.16842105263157894,0.13793103448275862,0.15165876777251183
96,0.16666666666666666,0.13793103448275862,0.1509433962264151
97,0.16494845360824742,0.13793103448275862,0.15023474178403753
98,0.16326530612244897,0.13793103448275862,0.1495327102803738
99,0.16161616161616163,0.13793103448275862,0.1488372093023256
100,0.16,0.13793103448275862,0.14814814814814817
