Top_N,Precision,Recall,F1_Score
1,1.0,0.005681818181818182,0.01129943502824859
2,1.0,0.011363636363636364,0.02247191011235955
3,1.0,0.017045454545454544,0.0335195530726257
4,1.0,0.022727272727272728,0.044444444444444446
5,1.0,0.028409090909090908,0.05524861878453039
6,1.0,0.03409090909090909,0.06593406593406592
7,0.8571428571428571,0.03409090909090909,0.06557377049180327
8,0.75,0.03409090909090909,0.06521739130434782
9,0.6666666666666666,0.03409090909090909,0.06486486486486487
10,0.6,0.03409090909090909,0.06451612903225806
11,0.5454545454545454,0.03409090909090909,0.0641711229946524
12,0.5833333333333334,0.03977272727272727,0.07446808510638298
13,0.5384615384615384,0.03977272727272727,0.07407407407407407
14,0.5,0.03977272727272727,0.07368421052631578
15,0.4666666666666667,0.03977272727272727,0.07329842931937174
16,0.4375,0.03977272727272727,0.07291666666666666
17,0.4117647058823529,0.03977272727272727,0.07253886010362694
18,0.4444444444444444,0.045454545454545456,0.08247422680412371
19,0.42105263157894735,0.045454545454545456,0.08205128205128205
20,0.4,0.045454545454545456,0.0816326530612245
21,0.38095238095238093,0.045454545454545456,0.08121827411167513
22,0.4090909090909091,0.05113636363636364,0.09090909090909091
23,0.43478260869565216,0.056818181818181816,0.10050251256281408
24,0.4166666666666667,0.056818181818181816,0.09999999999999999
25,0.4,0.056818181818181816,0.09950248756218905
26,0.38461538461538464,0.056818181818181816,0.099009900990099
27,0.37037037037037035,0.056818181818181816,0.09852216748768472
28,0.35714285714285715,0.056818181818181816,0.09803921568627451
29,0.3448275862068966,0.056818181818181816,0.0975609756097561
30,0.3333333333333333,0.056818181818181816,0.09708737864077668
31,0.3548387096774194,0.0625,0.10628019323671498
32,0.34375,0.0625,0.10576923076923077
33,0.3333333333333333,0.0625,0.10526315789473684
34,0.3235294117647059,0.0625,0.10476190476190476
35,0.3142857142857143,0.0625,0.10426540284360189
36,0.3055555555555556,0.0625,0.10377358490566038
37,0.2972972972972973,0.0625,0.10328638497652583
38,0.2894736842105263,0.0625,0.102803738317757
39,0.28205128205128205,0.0625,0.10232558139534884
40,0.275,0.0625,0.10185185185185186
41,0.2926829268292683,0.06818181818181818,0.1105990783410138
42,0.2857142857142857,0.06818181818181818,0.11009174311926603
43,0.27906976744186046,0.06818181818181818,0.10958904109589039
44,0.2727272727272727,0.06818181818181818,0.10909090909090909
45,0.26666666666666666,0.06818181818181818,0.1085972850678733
46,0.2826086956521739,0.07386363636363637,0.11711711711711713
47,0.2765957446808511,0.07386363636363637,0.11659192825112108
48,0.2916666666666667,0.07954545454545454,0.125
49,0.30612244897959184,0.08522727272727272,0.13333333333333333
50,0.3,0.08522727272727272,0.13274336283185842
51,0.29411764705882354,0.08522727272727272,0.13215859030837004
52,0.3076923076923077,0.09090909090909091,0.14035087719298245
53,0.32075471698113206,0.09659090909090909,0.148471615720524
54,0.3148148148148148,0.09659090909090909,0.14782608695652172
55,0.3090909090909091,0.09659090909090909,0.1471861471861472
56,0.30357142857142855,0.09659090909090909,0.14655172413793102
57,0.2982456140350877,0.09659090909090909,0.14592274678111586
58,0.29310344827586204,0.09659090909090909,0.14529914529914528
59,0.288135593220339,0.09659090909090909,0.1446808510638298
60,0.2833333333333333,0.09659090909090909,0.1440677966101695
61,0.29508196721311475,0.10227272727272728,0.1518987341772152
62,0.2903225806451613,0.10227272727272728,0.1512605042016807
63,0.2857142857142857,0.10227272727272728,0.1506276150627615
64,0.28125,0.10227272727272728,0.15
65,0.27692307692307694,0.10227272727272728,0.14937759336099585
66,0.2727272727272727,0.10227272727272728,0.1487603305785124
67,0.26865671641791045,0.10227272727272728,0.14814814814814814
68,0.2647058823529412,0.10227272727272728,0.14754098360655737
69,0.2608695652173913,0.10227272727272728,0.1469387755102041
70,0.2571428571428571,0.10227272727272728,0.14634146341463414
71,0.2535211267605634,0.10227272727272728,0.14574898785425103
72,0.25,0.10227272727272728,0.14516129032258066
73,0.2465753424657534,0.10227272727272728,0.14457831325301204
