Top_N,Precision,Recall,F1_Score
1,0.0,0.0,0.0
2,0.5,0.020833333333333332,0.039999999999999994
3,0.3333333333333333,0.020833333333333332,0.0392156862745098
4,0.5,0.041666666666666664,0.07692307692307693
5,0.6,0.0625,0.11320754716981132
6,0.5,0.0625,0.1111111111111111
7,0.42857142857142855,0.0625,0.10909090909090909
8,0.375,0.0625,0.10714285714285714
9,0.3333333333333333,0.0625,0.10526315789473684
10,0.3,0.0625,0.10344827586206896
11,0.2727272727272727,0.0625,0.10169491525423728
12,0.25,0.0625,0.1
13,0.23076923076923078,0.0625,0.09836065573770492
14,0.21428571428571427,0.0625,0.09677419354838708
15,0.2,0.0625,0.09523809523809523
16,0.1875,0.0625,0.09375
17,0.23529411764705882,0.08333333333333333,0.12307692307692308
18,0.2222222222222222,0.08333333333333333,0.12121212121212122
19,0.21052631578947367,0.08333333333333333,0.11940298507462688
20,0.2,0.08333333333333333,0.11764705882352941
21,0.19047619047619047,0.08333333333333333,0.11594202898550725
22,0.18181818181818182,0.08333333333333333,0.1142857142857143
23,0.17391304347826086,0.08333333333333333,0.11267605633802817
24,0.16666666666666666,0.08333333333333333,0.1111111111111111
25,0.16,0.08333333333333333,0.1095890410958904
26,0.15384615384615385,0.08333333333333333,0.10810810810810811
27,0.14814814814814814,0.08333333333333333,0.10666666666666667
28,0.17857142857142858,0.10416666666666667,0.13157894736842105
29,0.20689655172413793,0.125,0.15584415584415587
30,0.2,0.125,0.15384615384615385
31,0.1935483870967742,0.125,0.1518987341772152
32,0.21875,0.14583333333333334,0.17500000000000002
33,0.21212121212121213,0.14583333333333334,0.1728395061728395
34,0.20588235294117646,0.14583333333333334,0.17073170731707318
35,0.2,0.14583333333333334,0.16867469879518074
36,0.19444444444444445,0.14583333333333334,0.16666666666666666
37,0.1891891891891892,0.14583333333333334,0.1647058823529412
38,0.18421052631578946,0.14583333333333334,0.16279069767441862
39,0.1794871794871795,0.14583333333333334,0.16091954022988506
40,0.175,0.14583333333333334,0.15909090909090912
41,0.17073170731707318,0.14583333333333334,0.15730337078651688
42,0.19047619047619047,0.16666666666666666,0.17777777777777778
43,0.18604651162790697,0.16666666666666666,0.17582417582417584
44,0.18181818181818182,0.16666666666666666,0.17391304347826086
45,0.17777777777777778,0.16666666666666666,0.17204301075268819
46,0.17391304347826086,0.16666666666666666,0.1702127659574468
47,0.1702127659574468,0.16666666666666666,0.16842105263157894
48,0.16666666666666666,0.16666666666666666,0.16666666666666666
49,0.16326530612244897,0.16666666666666666,0.16494845360824742
50,0.16,0.16666666666666666,0.16326530612244897
51,0.1568627450980392,0.16666666666666666,0.16161616161616163
52,0.15384615384615385,0.16666666666666666,0.16
53,0.1509433962264151,0.16666666666666666,0.15841584158415842
54,0.14814814814814814,0.16666666666666666,0.15686274509803924
55,0.14545454545454545,0.16666666666666666,0.15533980582524268
56,0.14285714285714285,0.16666666666666666,0.15384615384615383
57,0.14035087719298245,0.16666666666666666,0.1523809523809524
58,0.13793103448275862,0.16666666666666666,0.1509433962264151
59,0.13559322033898305,0.16666666666666666,0.14953271028037385
60,0.13333333333333333,0.16666666666666666,0.14814814814814814
61,0.13114754098360656,0.16666666666666666,0.14678899082568808
62,0.12903225806451613,0.16666666666666666,0.14545454545454548
63,0.12698412698412698,0.16666666666666666,0.14414414414414417
64,0.125,0.16666666666666666,0.14285714285714288
65,0.12307692307692308,0.16666666666666666,0.14159292035398233
66,0.12121212121212122,0.16666666666666666,0.14035087719298245
67,0.11940298507462686,0.16666666666666666,0.1391304347826087
68,0.11764705882352941,0.16666666666666666,0.13793103448275862
69,0.11594202898550725,0.16666666666666666,0.13675213675213677
70,0.11428571428571428,0.16666666666666666,0.13559322033898305
71,0.11267605633802817,0.16666666666666666,0.13445378151260506
72,0.1111111111111111,0.16666666666666666,0.13333333333333333
73,0.1095890410958904,0.16666666666666666,0.1322314049586777
74,0.10810810810810811,0.16666666666666666,0.13114754098360656
75,0.10666666666666667,0.16666666666666666,0.13008130081300814
76,0.10526315789473684,0.16666666666666666,0.12903225806451615
77,0.1038961038961039,0.16666666666666666,0.128
78,0.10256410256410256,0.16666666666666666,0.12698412698412698
79,0.10126582278481013,0.16666666666666666,0.12598425196850394
80,0.1,0.16666666666666666,0.125
81,0.09876543209876543,0.16666666666666666,0.12403100775193798
82,0.0975609756097561,0.16666666666666666,0.12307692307692307
83,0.0963855421686747,0.16666666666666666,0.12213740458015267
84,0.09523809523809523,0.16666666666666666,0.12121212121212123
85,0.09411764705882353,0.16666666666666666,0.12030075187969927
86,0.09302325581395349,0.16666666666666666,0.11940298507462685
87,0.09195402298850575,0.16666666666666666,0.11851851851851852
88,0.09090909090909091,0.16666666666666666,0.11764705882352942
89,0.0898876404494382,0.16666666666666666,0.11678832116788322
90,0.08888888888888889,0.16666666666666666,0.11594202898550726
91,0.08791208791208792,0.16666666666666666,0.11510791366906475
92,0.08695652173913043,0.16666666666666666,0.11428571428571427
93,0.08602150537634409,0.16666666666666666,0.11347517730496454
94,0.0851063829787234,0.16666666666666666,0.11267605633802817
95,0.08421052631578947,0.16666666666666666,0.11188811188811187
96,0.08333333333333333,0.16666666666666666,0.1111111111111111
97,0.08247422680412371,0.16666666666666666,0.1103448275862069
98,0.08163265306122448,0.16666666666666666,0.10958904109589039
99,0.08080808080808081,0.16666666666666666,0.108843537414966
100,0.08,0.16666666666666666,0.10810810810810811
