Gene	Frequency
C7orf26	2
CPSF6	2
DTX2	2
EHD1	2
HORMAD1	2
PXDN	2
ITGAV	2
CTR9	2
MYOT	2
NUP210L	2
THOP1	2
CHD8	2
C20orf26	2
GALNS	2
ATXN2L	2
KCNH4	2
EIF3B	2
SLC27A1	2
MDC1	2
FBXO46	2
ZNF831	2
PELI2	2
YTHDC2	2
CAMK2D	2
MRPS2	2
PHRF1	2
ADAM28	2
RTDR1	2
ZNF587	2
ARHGAP10	2
PPIP5K2	2
TUB	2
IFT81	2
CYP4F22	2
GLG1	2
CDC20B	2
PYGL	2
PGK2	2
ZNF707	2
TMEM209	2
CDH26	2
NPC1	2
RPS6KA1	2
SGTA	2
PCDHB6	2
MYLK3	2
ZSCAN21	2
SERPINB8	2
TLR4	2
PCDHGB1	2
PDP1	2
POLR2B	2
HIC2	2
APOE	2
IQCA1	2
PRPF8	2
KRT3	2
SCARB2	2
C2CD3	2
ZFP36L2	2
OR8K5	2
HDC	2
CD79A	2
C17orf47	2
OTUD3	2
PGS1	2
SLC35C1	2
QRICH1	2
PDZD9	2
RET	2
LMTK2	2
GUCY2C	2
AVPR1A	2
KLK12	2
ANKRD13A	2
PRSS48	2
NDUFA13	2
STAG1	2
PPFIA3	2
MATN4	2
NIPAL1	2
C5orf51	2
LCOR	2
RAC3	2
ABCA3	2
MAGEA4	2
KCNK17	2
TYW1	2
SDHB	2
KIAA2022	2
IGFN1	2
TRPM1	2
FAM57B	2
CMIP	2
BCL11B	2
TNK2	2
NOTCH4	2
CRYL1	2
SCUBE1	2
ZBED1	2
ZNF793	2
MCM8	2
ZNF143	2
ATP1B2	2
ZNF615	2
MAOA	2
SYDE1	2
C2orf73	2
CTSG	2
MON2	2
DNER	2
SEMA7A	2
LRRIQ1	2
RGS6	2
DDX6	2
EPHA8	2
MYO1E	2
ZMIZ2	2
SATB2	2
VPS11	2
PTGR1	2
GFAP	2
IARS	2
INPP5B	2
GPR107	2
CCT2	2
XKR3	2
VEPH1	2
ZNF408	2
MAGEB6	2
YY1AP1	2
C9orf96	2
PAX1	2
UBIAD1	2
TTC21A	2
EPN2	2
STK10	2
C11orf24	2
STAMBPL1	2
FAM83D	2
OR2A2	2
SIGLEC10	2
TLR8	2
KDM1A	2
ITGAX	2
NCKAP1L	2
LLGL1	2
SPATA5	2
CLK1	2
ASB6	2
KCNC4	2
TMIGD2	2
C9orf139	2
PCDHGA3	2
DONSON	2
CENPE	2
SLC26A2	2
ITGA1	2
PYCR1	2
MAP3K4	2
PHC1	2
OSBPL11	2
KIAA0922	2
FAM26E	2
FUT8	2
RORA	2
AQPEP	2
OR7D2	2
KIAA1324	2
DEFB129	2
DPM1	2
CIT	2
GAL3ST4	2
GTF2H3	2
FAM86A	2
MAOB	2
ACY1	2
IQCF2	2
INPPL1	2
C6orf89	2
ARMC9	2
CARD14	2
TNRC6B	2
CNNM2	2
FGFR1	2
PVRL2	2
BCOR	2
ACSBG1	2
ACTL8	2
SLC38A11	2
HDAC2	2
ZBTB20	2
TOX4	2
NUP160	2
LRRC8E	2
PER1	2
PHLPP2	2
DNM1	2
CHID1	2
STYXL1	2
TARBP1	2
ANKRD49	2
OR10P1	2
PLOD3	2
CREB3L4	2
ZNF184	2
ZNF256	2
RETSAT	2
ZNF18	2
CYP4F3	2
ZFAT	2
CA4	2
KLHL22	2
PCNX	2
C17orf66	2
LARP1	2
STOX2	2
MINA	2
CUL9	2
CEBPE	2
DSC1	2
DCN	2
PDYN	2
PARD3	2
PIGG	2
DDB1	2
TRIM71	2
NR2C1	2
KRTAP9-4	2
PDZRN4	2
CIITA	2
CTAGE9	2
ADD2	2
NARFL	2
HGS	2
CYP4F11	2
OR51A4	2
PMPCA	2
ZNF845	2
CCHCR1	2
PCP2	2
SPEM1	2
ANP32D	2
TRIM48	2
SDSL	2
OR5K2	2
UNK	2
UGGT1	2
C9orf91	2
PPP2R5A	2
CAMKK1	2
CLEC4C	2
MICAL3	2
FMO2	2
RALGAPB	2
CPNE8	2
DOCK6	2
KLHL28	2
SMARCA4	2
GLYCTK	2
OR4C12	2
MSH6	2
UBA7	2
GPRASP2	2
GOSR1	2
AP4E1	2
OR6K3	2
MACROD2	2
ANO6	2
CETP	2
TMEM39B	2
ENG	2
ITSN2	2
SMYD2	2
KDM6B	2
NUP85	2
FBP1	2
RALGAPA2	2
OR6Q1	2
COL4A3BP	2
ZNF646	2
DDX11	2
CCDC42	2
BICD2	2
LRRTM3	2
RGPD4	2
SEC24C	2
ALOX12B	2
NOL9	2
SCEL	2
KRT37	2
EEFSEC	2
DOCK9	2
FZD7	2
FAM193A	2
ZP2	2
CENPJ	2
TMEM180	2
SHE	2
MET	2
TRIM72	2
EXOC4	2
SMPD2	2
SBF2	2
SERINC3	2
LASP1	1
MYB	1
LBH	1
LPPR5	1
LDHC	1
AQP5	1
LCORL	1
CD40	1
TYRP1	1
HNRNPA1	1
E2F8	1
NUDT12	1
TAB2	1
GSTM3	1
COX7A1	1
IZUMO1	1
GPKOW	1
HS6ST2	1
LRP1B	1
TACSTD2	1
SLC25A32	1
MLX	1
CCR2	1
PRPF40A	1
FAP	1
COL20A1	1
PDK4	1
IRX3	1
TNKS	1
SCO1	1
EXOSC6	1
PHACTR3	1
FAM151A	1
SUMO2	1
C12orf74	1
REM2	1
JAG1	1
TNRC6C	1
ANGPTL5	1
NETO2	1
GBP6	1
KRT18	1
MUC13	1
PSME4	1
SSX7	1
ZBTB49	1
F2R	1
GYPC	1
HIST1H2BH	1
GOLGA2	1
OTX2	1
VSIG8	1
LRRC37A3	1
C4orf21	1
AOX1	1
RPE65	1
CRNN	1
SKA1	1
SLC16A4	1
RNF17	1
SRPRB	1
OR11L1	1
MEPCE	1
C11orf70	1
GRHL3	1
ATG12	1
GPR64	1
EML4	1
HELB	1
TTC39C	1
EBF2	1
CDKL3	1
BARX2	1
IKBKAP	1
CHRD	1
TDO2	1
HBG2	1
CHPF	1
HIST3H3	1
NOX5	1
CYR61	1
SNX18	1
TCEAL6	1
GPR183	1
TTC37	1
ITFG3	1
NEIL3	1
SCARA5	1
C19orf53	1
SOX17	1
PHTF2	1
SOD3	1
FBXL4	1
CABP4	1
SLCO6A1	1
SGSH	1
TMED9	1
DSCC1	1
TBL1XR1	1
LHX5	1
OR4C16	1
NR2F1	1
NHLH2	1
ATRN	1
MLEC	1
CEP152	1
FAM163A	1
SLC35C2	1
EDN2	1
GBE1	1
MASP1	1
OR2AE1	1
INTS4	1
BCL6B	1
FAM83A	1
NUP54	1
CEP63	1
VIL1	1
FAM90A1	1
CHD1L	1
DEK	1
AADAC	1
PRM3	1
CLGN	1
PATE2	1
GAPVD1	1
FZD4	1
AXL	1
ICA1L	1
RAE1	1
BFSP1	1
RIPK2	1
FAM98C	1
NPAS2	1
TRPA1	1
AMY1A	1
ZNF441	1
C22orf29	1
ARG2	1
ZSCAN5B	1
CD226	1
MRPL20	1
OR52R1	1
MYNN	1
SYK	1
PSMD6	1
CENPI	1
WNK3	1
CENPP	1
LHFP	1
SLC7A4	1
MYLIP	1
TPH1	1
MED1	1
CCNC	1
BTNL3	1
ADRA1A	1
LCE2D	1
TXN2	1
KLK3	1
SMPD3	1
PXDNL	1
SIRT4	1
RAB3B	1
BMP8B	1
C20orf96	1
ARHGAP15	1
SLC35D2	1
IGSF9B	1
MFSD7	1
CDR2	1
CCDC157	1
VKORC1L1	1
MSC	1
BIN2	1
ZFYVE9	1
CDKN2AIPNL	1
C2orf71	1
BACE1	1
OR6N1	1
HERPUD1	1
DHRS13	1
TPPP2	1
MAPKAPK3	1
PPP2R2C	1
CDCP2	1
MFSD8	1
FES	1
NTRK1	1
HJURP	1
SP1	1
LTBP1	1
OR10A4	1
CEACAM6	1
ADAMTSL5	1
GNB3	1
METTL3	1
PLG	1
PPEF2	1
PPEF1	1
UBAC1	1
LHCGR	1
CD300LB	1
C16orf46	1
SEL1L	1
TXLNG	1
HDAC6	1
LRCH4	1
CCDC121	1
HIST1H4K	1
CXCR1	1
HHIPL2	1
TFAP2D	1
CDK19	1
LOX	1
TBC1D22A	1
ZNF341	1
SSTR2	1
MDGA1	1
ZNF17	1
APOL1	1
MAGEA11	1
GSG1L	1
HP1BP3	1
ANKRD13B	1
MTX1	1
ZFAND5	1
IRX1	1
HIST1H1A	1
ASB5	1
SALL4	1
HKDC1	1
DMBX1	1
TUBA3C	1
CCDC142	1
PRODH2	1
PON1	1
FAM134B	1
GNPAT	1
TAAR9	1
A1BG	1
ARHGDIB	1
TBC1D8B	1
TMC3	1
CD8A	1
MRPS30	1
NBPF3	1
TBC1D13	1
HSD17B3	1
ACBD7	1
PCDHB14	1
ZFPM2	1
ZNF212	1
PRPH2	1
ICK	1
TMOD2	1
CKB	1
IVD	1
C14orf178	1
GPR50	1
EFHC1	1
RAC1	1
C1QL3	1
DUSP7	1
SNX15	1
MYEOV	1
KLHL21	1
CRYAA	1
GABRG1	1
ERCC3	1
FAM171B	1
FHDC1	1
GNPNAT1	1
ZCCHC12	1
ADRA2A	1
CCDC7	1
GBP1	1
ZSCAN23	1
FZD2	1
SLC25A20	1
GADD45G	1
PARVB	1
NSMAF	1
ATG5	1
RIOK1	1
OSGIN1	1
IGF2BP2	1
EIF5B	1
RTBDN	1
VSIG4	1
CSTB	1
ZNRF4	1
KDM3A	1
CD1E	1
FAM127A	1
AIM2	1
EPC2	1
TRAF3IP3	1
FOXA3	1
PRKAG3	1
ISCU	1
LRRC17	1
GNB5	1
MFAP4	1
ADNP	1
THTPA	1
BET1	1
RINT1	1
FXR1	1
DPP6	1
LRRC14	1
RTP3	1
TOM1L1	1
PPP2R3A	1
GPR123	1
TSHZ3	1
TAL2	1
SLC35F5	1
WDR17	1
ASCC3	1
TNFAIP2	1
KCTD16	1
HMGCS2	1
TTYH3	1
CYP26B1	1
SMARCE1	1
MICB	1
TEAD3	1
PRSS55	1
DCBLD1	1
MYO5C	1
CCNE2	1
PGLYRP3	1
PLEKHA3	1
ZNF517	1
CXCL16	1
PLEKHA2	1
BANP	1
SPG20	1
MIPEP	1
CCNYL1	1
ZNF516	1
PLA2G2A	1
ALDH1A3	1
MSLNL	1
PACSIN2	1
NUBPL	1
DKK2	1
PUM2	1
ACSM2B	1
SLC1A2	1
KIR3DL1	1
EBP	1
ST6GALNAC2	1
GZMA	1
MYO1F	1
EXD3	1
KCNK6	1
CMA1	1
HSF1	1
TCF4	1
SPAG1	1
EZH1	1
MAP3K7	1
KLHL2	1
E2F3	1
ADPGK	1
NLRC5	1
ZNF576	1
DUSP13	1
MAGOH	1
ATL3	1
GRK1	1
SDK2	1
ZBTB48	1
UTP11L	1
BCAS2	1
CACNA2D4	1
VAX1	1
MSN	1
PDCL2	1
ASPN	1
EPB42	1
CAPSL	1
TMEM26	1
RSC1A1	1
SLC30A6	1
TRHR	1
ELOVL4	1
DMAP1	1
HIST1H2BN	1
PPWD1	1
GIMAP1	1
UST	1
KIAA1257	1
BCR	1
SEC23A	1
CCDC88A	1
NUFIP1	1
TIMM13	1
OR2H2	1
LETM2	1
KRTAP1-3	1
EIF3C	1
MMP17	1
CDX1	1
JAKMIP3	1
IL10RA	1
WWC3	1
C3orf14	1
TRMT1	1
ACPT	1
GPR17	1
ZNF485	1
GATS	1
OR4X2	1
GPC6	1
KCNAB1	1
ZNF92	1
ALDH18A1	1
DPEP3	1
TRIM29	1
NKIRAS2	1
TCF21	1
SAP130	1
ZNF443	1
ERLIN2	1
BRCC3	1
OR5AU1	1
CHGB	1
STARD8	1
GABRD	1
CNPY2	1
ICAM3	1
TNKS2	1
CERCAM	1
CCT3	1
DUSP1	1
LGI2	1
TERF2	1
SPHK2	1
MNS1	1
CCDC109B	1
ZNF75D	1
KIF2A	1
FZD9	1
MTIF3	1
MPHOSPH8	1
TMX3	1
COPZ2	1
CABLES1	1
CSE1L	1
CGB5	1
LFNG	1
BAZ1A	1
KLHDC1	1
PDCL3	1
ENC1	1
SWAP70	1
TICAM1	1
REC8	1
PLBD2	1
APLF	1
SLC38A10	1
TADA3	1
EHD4	1
HHIP	1
GNAZ	1
ADRA1D	1
ACVR2A	1
PCDHA5	1
MMAB	1
PCID2	1
SNX32	1
BCL9	1
SLC22A4	1
TMEM116	1
SNAI1	1
GAST	1
TXNL1	1
SEPHS2	1
SYT1	1
WNT5A	1
SOX11	1
TUSC5	1
C6orf62	1
METTL14	1
OTOP1	1
CRYBB3	1
PDE6C	1
ZIC5	1
LMBRD1	1
KRTAP5-4	1
FOXC2	1
GK	1
MEMO1	1
HAO1	1
TOP3B	1
ZNF439	1
TGFB1	1
DDX31	1
CLCN4	1
RNF207	1
ITPK1	1
EXOC5	1
TBC1D2B	1
SUPT6H	1
DPP7	1
POM121	1
ZBTB6	1
ZNF799	1
VARS2	1
SOX7	1
ENPP2	1
PDCD6	1
PDCD5	1
NFE2L1	1
UNC5A	1
COG6	1
MEF2A	1
PCDHB3	1
ADAMTS15	1
ARNT	1
CLVS2	1
ANXA11	1
TNF	1
MUC15	1
ABTB2	1
SLC6A20	1
PEX3	1
SRPX2	1
EIF4A1	1
MPP1	1
CCDC84	1
DPYS	1
GAB2	1
OR1K1	1
SPANXN1	1
CCDC94	1
KPNB1	1
TMEM92	1
CKMT2	1
ZNF223	1
UVRAG	1
ZNF331	1
CKAP5	1
VN1R1	1
RAD18	1
LRRC16B	1
PLD5	1
KREMEN2	1
INPP5J	1
CCDC39	1
DSG1	1
GPA33	1
NUFIP2	1
CAMK2N2	1
KIFC3	1
LIPT1	1
IL13RA1	1
AMBP	1
RABGAP1	1
HIPK1	1
SLC5A12	1
OXR1	1
PRRT3	1
ZNF563	1
RGS21	1
LONP2	1
NPLOC4	1
FCGR2B	1
LIME1	1
OR52E8	1
KCNS1	1
CNGA4	1
KLHDC9	1
CBX2	1
TEX264	1
UBQLN1	1
OR6B3	1
EIF3L	1
ASB9	1
GPC4	1
C10orf76	1
WDR3	1
ERMN	1
PDE6D	1
OR5M3	1
EPS15	1
CCDC141	1
ZNF491	1
ITIH2	1
STRBP	1
PACSIN1	1
TRIM67	1
BSX	1
ATP5SL	1
HOXA9	1
ATP5G3	1
BCCIP	1
PPP1R16B	1
ZNF207	1
RFPL4B	1
SRGAP2	1
MLPH	1
FYN	1
ZNF699	1
GPR19	1
RNF138	1
UBA6	1
MITF	1
SNRPC	1
CASC5	1
CA6	1
EIF5A2	1
PAQR8	1
NUAK1	1
PTPN12	1
CRLF1	1
FMN1	1
SLC2A8	1
CUTA	1
RECQL	1
SPRR2E	1
TSEN54	1
PARP11	1
F12	1
NUP50	1
RIPK1	1
HPS1	1
RASAL1	1
PRKCSH	1
HCN4	1
SP8	1
CTNNA3	1
LUC7L	1
CNTLN	1
PHTF1	1
ESYT2	1
OR1S2	1
MADD	1
PRAMEF12	1
USP3	1
IL1RAPL2	1
FUT2	1
FAM183B	1
NOL4	1
SP4	1
APBB3	1
AMZ1	1
OR8K1	1
EGR3	1
GALNT13	1
PRKCG	1
APPL2	1
SHOX	1
BRS3	1
CXCL9	1
DTX4	1
ZNF678	1
GART	1
GABRA3	1
LUZP4	1
ANKRD17	1
TCF7L1	1
KRT15	1
ATG10	1
LGI3	1
DNAJC5B	1
LELP1	1
HEXIM1	1
HSPBP1	1
TBX5	1
PRKCB	1
FAM78B	1
CD68	1
SLK	1
BRD9	1
POTEC	1
PDZD4	1
NINL	1
LRFN3	1
MEF2C	1
PTPN2	1
KIR3DX1	1
PDE7A	1
SOBP	1
SBK2	1
TUBB2B	1
KIAA1467	1
DSTYK	1
LAMC1	1
TCERG1L	1
OR5R1	1
FETUB	1
TLL2	1
C1orf110	1
PRRG1	1
SPRR2F	1
FAM69B	1
MID1IP1	1
LZTS2	1
CSNK1A1L	1
LRRC47	1
PRRX1	1
SCML4	1
ARID3A	1
GLP2R	1
TNFAIP3	1
RWDD2A	1
ANO3	1
FBLN2	1
HSPA6	1
ACAP1	1
SLC45A4	1
C1orf192	1
AQP1	1
TRIM40	1
RGS12	1
LANCL1	1
HTRA1	1
C11orf30	1
ZC3H3	1
TUBGCP6	1
TMEM164	1
SERPINA4	1
SPERT	1
FGF21	1
IMP3	1
CSGALNACT1	1
HOXB5	1
PLA2G12B	1
INVS	1
TIFA	1
ATAD2B	1
FAM120C	1
ZNF527	1
NUP37	1
THEG	1
PSME3	1
MED24	1
DAB2IP	1
SOX8	1
RTKN2	1
SUFU	1
C14orf37	1
FGD2	1
ACTN1	1
OR5D14	1
CD3D	1
P2RX4	1
CYLC1	1
MSI2	1
UBR4	1
TRIM16	1
TCTN2	1
CCR6	1
MYBPH	1
CD27	1
PREP	1
NLRP14	1
RTL1	1
KIAA0247	1
CYP19A1	1
WDR4	1
RBM22	1
RECQL5	1
SLC26A1	1
TRIML1	1
SMAD2	1
TTLL8	1
BTLA	1
SLC3A2	1
CD276	1
ARL4C	1
ZC3H12A	1
CDHR3	1
ALDH3A1	1
ZNF695	1
ENTPD6	1
TRPC4	1
LRRC16A	1
STON1-GTF2A1L	1
WDR37	1
SEMA6D	1
MAS1	1
HTR3C	1
FIBP	1
HSPA9	1
MYO1A	1
KRT6A	1
DCP2	1
SCN3B	1
FPR2	1
OR5L2	1
FOXK2	1
CPPED1	1
SHROOM3	1
RNF181	1
CCNG2	1
AHSG	1
ENOX1	1
ZRANB1	1
NEUROG1	1
TMEM143	1
TMEM189-UBE2V1	1
NMS	1
ZSCAN1	1
PSMA2	1
PFKFB1	1
CPOX	1
NUP214	1
ZNF460	1
H2AFJ	1
OR52E2	1
GTF3C1	1
DAO	1
HGD	1
TMCC1	1
CCDC104	1
SYVN1	1
GMCL1	1
GAR1	1
LAMC2	1
IRAK1	1
MAPKAPK5	1
CERK	1
ZNF709	1
KRTAP13-4	1
XPC	1
EHBP1L1	1
TRIT1	1
ZNF785	1
NAGS	1
ANKRD32	1
ABCE1	1
MAK	1
DNPEP	1
C15orf26	1
MRPS23	1
UBD	1
CA3	1
ZCCHC3	1
KLK6	1
CLEC4A	1
EPHX3	1
TRIM4	1
STIL	1
YLPM1	1
ITGB5	1
DNMT3L	1
OR13H1	1
IFI30	1
ATXN3	1
SLITRK4	1
OTUB1	1
CAP1	1
TRMT61B	1
CYP7A1	1
GPR150	1
TRAM1	1
EIF4G2	1
KLHL12	1
PNMA2	1
NPEPPS	1
ZBTB4	1
RSAD2	1
ZNF878	1
UNC13A	1
TARBP2	1
SERPINA6	1
TPST2	1
FAM174B	1
SYCP1	1
CD38	1
DTX1	1
TEP1	1
ARIH2	1
NLGN1	1
C6orf10	1
P2RY10	1
MLXIP	1
CDH8	1
KBTBD6	1
EPHA3	1
ARMC2	1
ACP5	1
DAB1	1
LZTR1	1
OCM2	1
LILRB2	1
DEFB125	1
CREB3L3	1
STK11IP	1
ABCC5	1
SEMA3E	1
UGT1A4	1
SGMS1	1
OR13C5	1
PRSS22	1
ZBTB9	1
WSCD2	1
HIPK3	1
TPRX1	1
ENPP3	1
POLA1	1
PKD2	1
C16orf70	1
KCNRG	1
KCTD17	1
TUSC2	1
CCNJ	1
VIT	1
BTNL9	1
MTERFD2	1
YRDC	1
CHD9	1
FAM53B	1
OR4D6	1
BEND3	1
MFAP5	1
ATP13A3	1
TMIE	1
ACTR3	1
COG7	1
PHF23	1
TAAR5	1
ELOVL3	1
MAPRE1	1
SLC16A2	1
TMEM176A	1
FGD1	1
STAT1	1
C1QL4	1
CHRAC1	1
UGT1A7	1
TCEA1	1
SIK3	1
KIAA1407	1
DDX3Y	1
MAD2L2	1
MRPS25	1
GIMAP5	1
EPHA1	1
AVL9	1
SYPL1	1
FOLR4	1
MRPL40	1
GPR137B	1
DYNLT1	1
MRTO4	1
PSMC5	1
APPBP2	1
KIF19	1
PCP4	1
RBMS2	1
WASF2	1
HK2	1
TAS2R4	1
CTSD	1
ITGA3	1
CHI3L2	1
CCDC85A	1
RUFY3	1
FAHD2A	1
PARP1	1
MCM9	1
PLVAP	1
ADAM21	1
AMT	1
SBSN	1
SNX29	1
SAMD9L	1
SERPINB1	1
PRELID1	1
SLC9A3	1
DPPA2	1
DGKA	1
FAM161A	1
ODAM	1
CDKN1A	1
COLEC10	1
RAB3C	1
ME1	1
CGB7	1
TMEM59L	1
RPS27A	1
NDUFV1	1
PSME1	1
PCNT	1
TIFAB	1
AK5	1
ZNF480	1
GPLD1	1
OR5B2	1
KRT82	1
GDE1	1
OR4S1	1
ACE2	1
ADAM2	1
CELF4	1
SLAMF9	1
LY96	1
SIPA1L2	1
PPP2R5B	1
NOP58	1
BASP1	1
LMCD1	1
EFNA3	1
BTNL8	1
PEX5L	1
SELENBP1	1
LUZP2	1
TRIM8	1
NYNRIN	1
HIST1H2BM	1
NME5	1
TRIM69	1
PTCHD1	1
NDUFB10	1
KCNJ16	1
MOS	1
CAD	1
EID3	1
PDCD2	1
TOR2A	1
SAMD7	1
SFRP2	1
TADA2B	1
DLL4	1
OLFM1	1
TRMT6	1
ANO7	1
NKIRAS1	1
FN1	1
ESAM	1
SENP5	1
ZRSR2	1
DNAJC16	1
SAGE1	1
TATDN1	1
CDH2	1
SELE	1
SAV1	1
EFNA5	1
HTR2C	1
NKX6-2	1
RAC2	1
LCE3E	1
GTF2E2	1
RIF1	1
C19orf44	1
NLRP12	1
TUSC1	1
GOLT1A	1
SLFN11	1
BBOX1	1
ZNF428	1
DPEP2	1
SLC24A3	1
LMAN2	1
PKDREJ	1
FUT1	1
CDC25B	1
RBBP6	1
ZNF595	1
ZNF528	1
ZNF827	1
SDCBP	1
ALPPL2	1
ZNF721	1
GNGT1	1
SORT1	1
TMEM171	1
NCAPH	1
MSH5	1
FHL1	1
AOAH	1
SCNN1B	1
ABLIM1	1
TMF1	1
SF3B5	1
HOXB13	1
KLHL9	1
PDHA2	1
ZNF417	1
NARS2	1
CYP2F1	1
MFRP	1
CDX4	1
RBM17	1
FCGR2A	1
CDKL4	1
NPC2	1
PFKFB4	1
SASH3	1
PDE1B	1
GRID2	1
TOR1B	1
C9orf37	1
FILIP1	1
MAP3K8	1
FIG4	1
OR10Q1	1
CAB39	1
ZSCAN16	1
DEFB118	1
TNFRSF10D	1
CCDC8	1
ACO1	1
SLC6A9	1
ZNF689	1
CCDC73	1
MAP3K3	1
CAPN6	1
IKZF3	1
MSX2	1
ZNF619	1
SEMA4G	1
ZNF544	1
PLAGL2	1
KRT81	1
ANKRD37	1
ATF4	1
GPR18	1
DLL3	1
CDKN2A	1
PIK3R1	1
CHST5	1
EDC3	1
BRPF3	1
ZNF419	1
PMFBP1	1
ARAF	1
CYB5R1	1
CHRNE	1
HTR6	1
GKN2	1
CCDC92	1
TAF1C	1
EIF3D	1
RTN4RL2	1
TCEA3	1
PDGFRB	1
LHX6	1
SMPD4	1
EME2	1
SPATS1	1
CRTC2	1
LRRC10	1
RHBDL3	1
PIGB	1
HIST1H2AH	1
EPHB2	1
GPR149	1
TNFRSF11A	1
SLC6A17	1
AQP4	1
GPRASP1	1
PRM2	1
ASPG	1
AATF	1
ELMO1	1
CYTH2	1
LIM2	1
OVOL2	1
UPK3B	1
NPRL3	1
SNX1	1
VAMP1	1
ARHGEF19	1
RCOR3	1
CALHM1	1
GLIS3	1
MUTYH	1
CCDC114	1
EWSR1	1
SLCO4C1	1
UBN1	1
IL1RAP	1
GFOD2	1
BEST3	1
GFOD1	1
TBX15	1
TUBA1A	1
SYBU	1
LGALS14	1
SPATC1	1
PTPRU	1
DIXDC1	1
MTCP1	1
BAMBI	1
DNAJC24	1
ZNF618	1
IFNW1	1
RCOR2	1
ZNF233	1
MAFF	1
TREH	1
ELFN2	1
CHRNA1	1
SUSD1	1
DZIP1L	1
ETV6	1
MFSD9	1
PRAMEF3	1
GABRB3	1
FAM134A	1
CARD9	1
DPPA5	1
C14orf105	1
CA5A	1
ZNF629	1
HIST1H4J	1
CCDC81	1
PDK2	1
PEX6	1
PLAG1	1
PARN	1
HNRNPCL1	1
SDHC	1
POTEH	1
SLC12A7	1
FAM194A	1
ANKRD55	1
DNAI1	1
IL22	1
POU5F2	1
FLT3LG	1
TNKS1BP1	1
KCNK18	1
LPHN1	1
FUCA2	1
CBX4	1
PDHX	1
OR4Q3	1
ARRDC2	1
SERPINB3	1
OR11H1	1
TATDN3	1
C11orf57	1
PCMTD2	1
C10orf118	1
SEPT1	1
CARS2	1
PPP2R3C	1
FAM107B	1
ABCA10	1
C4orf46	1
POLR2E	1
ASXL3	1
FAM63A	1
COL8A2	1
CNTNAP1	1
SIRT3	1
SYTL1	1
CR1	1
SCN2B	1
JMJD1C	1
ENTPD4	1
OR2T10	1
MTG1	1
PLCL2	1
ATF7	1
BTG1	1
VCP	1
UBXN7	1
EGFLAM	1
NCKIPSD	1
PHF5A	1
FKBP8	1
HOXC10	1
TCP10	1
HEG1	1
HGFAC	1
C14orf180	1
HRASLS	1
FGD3	1
RIMKLA	1
RAD51	1
SIGLEC14	1
EFTUD1	1
ALKBH5	1
PAQR7	1
KCTD3	1
IQSEC1	1
SIX5	1
CROT	1
CLMN	1
POLN	1
RAMP2	1
ZNF701	1
UBE2U	1
SERPINE2	1
SOX6	1
FAM76B	1
TMC5	1
GALK1	1
CASC3	1
PPAP2B	1
SRRM2	1
SUV420H2	1
ARPC5	1
FAM173B	1
TUFT1	1
CES3	1
ZNF670	1
OR6C65	1
CTBP2	1
NNMT	1
H6PD	1
GNB1	1
LCA5	1
ADPRHL1	1
RNLS	1
MCM7	1
CPB2	1
HPN	1
FKTN	1
HIST2H2BE	1
PJA1	1
MRPL21	1
GCAT	1
ADH6	1
ACHE	1
EIF2B2	1
AFF1	1
CWC27	1
ATAD1	1
UCP3	1
NRBP1	1
SORBS3	1
KCNMA1	1
CMBL	1
TMEM100	1
CNIH2	1
STXBP3	1
PATL1	1
PELP1	1
HTR4	1
TMEM62	1
SRP14	1
RDH12	1
ZNF454	1
TAP2	1
TMEM66	1
LIMCH1	1
ASGR2	1
MAP3K15	1
SDC3	1
PF4	1
SMC1B	1
RASSF5	1
ARMC4	1
GPC1	1
GRIK2	1
RAB11FIP5	1
ZNF263	1
RAB3GAP2	1
CYP3A7	1
PNPLA7	1
NUDCD3	1
SMG6	1
MTMR4	1
DHX36	1
SHROOM2	1
ZNF609	1
PLCG1	1
PSMF1	1
FSD1	1
AKAP12	1
IL6	1
BRD4	1
KDM4A	1
SLC29A1	1
TNFSF8	1
TMEM119	1
DAB2	1
RUNDC3A	1
OPA3	1
CCPG1	1
IRF4	1
SLC35E1	1
TDRD1	1
NELL1	1
DHTKD1	1
METTL6	1
TMEM151A	1
MTA1	1
POU4F2	1
DACT3	1
PREB	1
TFDP2	1
RXFP2	1
SYT7	1
CAPN12	1
TF	1
EPDR1	1
DCAF13	1
XPNPEP3	1
RPL19	1
CRIP1	1
ZDHHC24	1
CTTNBP2	1
IFNA13	1
PRAMEF1	1
VAMP7	1
SOX9	1
LHX2	1
DENND2A	1
DPRX	1
LHFPL5	1
TRIP4	1
BCL2L13	1
ARHGAP26	1
RAD21	1
MIS12	1
CCDC70	1
IL11RA	1
SULT4A1	1
STK24	1
CYP4Z1	1
RNASE7	1
CIAPIN1	1
TMEM63C	1
SF3A1	1
CYP4F12	1
RCL1	1
TCF12	1
SGCZ	1
MCHR2	1
ZNF519	1
MCPH1	1
GNB1L	1
SPIB	1
VTA1	1
ELOVL1	1
HIST1H2BF	1
SCYL3	1
DPY19L2P2	1
C10orf53	1
TFAP2B	1
KLHDC4	1
SH3BGRL2	1
UBE4B	1
PER3	1
PI4KB	1
TNNT2	1
CPEB3	1
MAMSTR	1
ALKBH2	1
RELL1	1
ARHGDIA	1
RHOB	1
LCN15	1
FGF7	1
PTPRM	1
SMCR8	1
C14orf79	1
KIF5A	1
OR13C4	1
TGFB2	1
TTC38	1
FLOT1	1
