Top_N,Precision,Recall,F1_Score
1,1.0,0.008849557522123894,0.017543859649122806
2,1.0,0.017699115044247787,0.034782608695652174
3,1.0,0.02654867256637168,0.05172413793103448
4,1.0,0.035398230088495575,0.06837606837606837
5,1.0,0.04424778761061947,0.0847457627118644
6,1.0,0.05309734513274336,0.10084033613445377
7,1.0,0.061946902654867256,0.11666666666666665
8,1.0,0.07079646017699115,0.13223140495867766
9,1.0,0.07964601769911504,0.1475409836065574
10,0.9,0.07964601769911504,0.14634146341463417
11,0.8181818181818182,0.07964601769911504,0.14516129032258066
12,0.75,0.07964601769911504,0.144
13,0.7692307692307693,0.08849557522123894,0.15873015873015872
14,0.7142857142857143,0.08849557522123894,0.15748031496062992
15,0.7333333333333333,0.09734513274336283,0.171875
16,0.6875,0.09734513274336283,0.1705426356589147
17,0.6470588235294118,0.09734513274336283,0.1692307692307692
18,0.6111111111111112,0.09734513274336283,0.1679389312977099
19,0.631578947368421,0.10619469026548672,0.18181818181818182
20,0.6,0.10619469026548672,0.18045112781954886
21,0.5714285714285714,0.10619469026548672,0.17910447761194032
22,0.5909090909090909,0.11504424778761062,0.19259259259259262
23,0.6086956521739131,0.12389380530973451,0.2058823529411765
24,0.5833333333333334,0.12389380530973451,0.20437956204379565
25,0.56,0.12389380530973451,0.20289855072463767
26,0.5384615384615384,0.12389380530973451,0.20143884892086333
27,0.5555555555555556,0.13274336283185842,0.21428571428571433
28,0.5714285714285714,0.1415929203539823,0.22695035460992907
29,0.5862068965517241,0.1504424778761062,0.23943661971830987
30,0.6,0.1592920353982301,0.2517482517482517
31,0.6129032258064516,0.168141592920354,0.2638888888888889
32,0.59375,0.168141592920354,0.2620689655172414
33,0.5757575757575758,0.168141592920354,0.26027397260273977
34,0.5588235294117647,0.168141592920354,0.2585034013605442
35,0.5428571428571428,0.168141592920354,0.25675675675675674
36,0.5555555555555556,0.17699115044247787,0.2684563758389262
37,0.5405405405405406,0.17699115044247787,0.2666666666666666
38,0.5263157894736842,0.17699115044247787,0.26490066225165565
39,0.5128205128205128,0.17699115044247787,0.2631578947368421
40,0.5,0.17699115044247787,0.261437908496732
41,0.5121951219512195,0.18584070796460178,0.2727272727272727
42,0.5,0.18584070796460178,0.27096774193548384
43,0.4883720930232558,0.18584070796460178,0.2692307692307692
44,0.4772727272727273,0.18584070796460178,0.267515923566879
45,0.4666666666666667,0.18584070796460178,0.2658227848101266
46,0.45652173913043476,0.18584070796460178,0.26415094339622647
47,0.44680851063829785,0.18584070796460178,0.2625
48,0.4375,0.18584070796460178,0.2608695652173913
49,0.42857142857142855,0.18584070796460178,0.25925925925925924
50,0.42,0.18584070796460178,0.25766871165644173
51,0.4117647058823529,0.18584070796460178,0.25609756097560976
52,0.40384615384615385,0.18584070796460178,0.2545454545454546
53,0.39622641509433965,0.18584070796460178,0.2530120481927711
54,0.3888888888888889,0.18584070796460178,0.251497005988024
55,0.38181818181818183,0.18584070796460178,0.25
56,0.375,0.18584070796460178,0.24852071005917156
57,0.3684210526315789,0.18584070796460178,0.24705882352941178
58,0.3620689655172414,0.18584070796460178,0.2456140350877193
59,0.3559322033898305,0.18584070796460178,0.24418604651162792
60,0.35,0.18584070796460178,0.24277456647398846
61,0.3442622950819672,0.18584070796460178,0.24137931034482757
62,0.3387096774193548,0.18584070796460178,0.24
63,0.3333333333333333,0.18584070796460178,0.23863636363636365
64,0.328125,0.18584070796460178,0.23728813559322032
65,0.3230769230769231,0.18584070796460178,0.2359550561797753
66,0.3181818181818182,0.18584070796460178,0.2346368715083799
67,0.3283582089552239,0.19469026548672566,0.24444444444444444
68,0.3235294117647059,0.19469026548672566,0.2430939226519337
69,0.3188405797101449,0.19469026548672566,0.24175824175824176
70,0.3142857142857143,0.19469026548672566,0.24043715846994537
71,0.30985915492957744,0.19469026548672566,0.23913043478260868
72,0.3055555555555556,0.19469026548672566,0.23783783783783785
73,0.3013698630136986,0.19469026548672566,0.23655913978494622
74,0.2972972972972973,0.19469026548672566,0.23529411764705882
75,0.29333333333333333,0.19469026548672566,0.23404255319148937
76,0.2894736842105263,0.19469026548672566,0.23280423280423282
77,0.2857142857142857,0.19469026548672566,0.23157894736842105
78,0.28205128205128205,0.19469026548672566,0.23036649214659688
79,0.27848101265822783,0.19469026548672566,0.22916666666666663
80,0.275,0.19469026548672566,0.22797927461139897
81,0.2716049382716049,0.19469026548672566,0.2268041237113402
82,0.2682926829268293,0.19469026548672566,0.22564102564102564
83,0.27710843373493976,0.20353982300884957,0.23469387755102042
84,0.27380952380952384,0.20353982300884957,0.23350253807106602
85,0.27058823529411763,0.20353982300884957,0.23232323232323232
86,0.26744186046511625,0.20353982300884957,0.23115577889447236
87,0.26436781609195403,0.20353982300884957,0.23000000000000004
88,0.26136363636363635,0.20353982300884957,0.22885572139303484
89,0.25842696629213485,0.20353982300884957,0.22772277227722773
90,0.25555555555555554,0.20353982300884957,0.22660098522167488
91,0.25274725274725274,0.20353982300884957,0.22549019607843138
92,0.25,0.20353982300884957,0.22439024390243906
93,0.24731182795698925,0.20353982300884957,0.22330097087378645
94,0.24468085106382978,0.20353982300884957,0.2222222222222222
95,0.24210526315789474,0.20353982300884957,0.22115384615384615
96,0.23958333333333334,0.20353982300884957,0.22009569377990432
97,0.23711340206185566,0.20353982300884957,0.21904761904761902
98,0.23469387755102042,0.20353982300884957,0.21800947867298578
99,0.23232323232323232,0.20353982300884957,0.21698113207547168
100,0.23,0.20353982300884957,0.215962441314554
